"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #091028","SUPPL-6","OMEGA-3-ACID ETHYL ESTERS","GLW","Labeling","Approval"
"01/06/2021","BENZPHETAMINE HYDROCHLORIDEANDA  #202061","SUPPL-5","BENZPHETAMINE HYDROCHLORIDE","AVET LIFESCIENCES","Labeling","Approval"
"01/06/2021","SOLIFENACIN SUCCINATEANDA  #202551","SUPPL-2","SOLIFENACIN SUCCINATE","WATSON LABS INC","Labeling","Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #204940","SUPPL-10","OMEGA-3-ACID ETHYL ESTERS","AMNEAL PHARMS","Labeling","Approval"
"01/06/2021","FOSAPREPITANT DIMEGLUMINEANDA  #206197","SUPPL-1","FOSAPREPITANT DIMEGLUMINE","FRESENIUS KABI USA","Labeling","Approval"
"01/06/2021","FOSAPREPITANT DIMEGLUMINEANDA  #206197","SUPPL-4","FOSAPREPITANT DIMEGLUMINE","FRESENIUS KABI USA","Labeling","Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #206455","SUPPL-3","OMEGA-3-ACID ETHYL ESTERS","BIONPHARMA INC","Labeling","Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #207420","SUPPL-5","OMEGA-3-ACID ETHYL ESTERS","ASCENT PHARMS INC","Labeling","Approval"
"01/06/2021","TETRABENAZINEANDA  #207682","SUPPL-1","TETRABENAZINE","MYLAN PHARMS","Labeling","Approval"
"01/06/2021","QVAR REDIHALERNDA   #207921","SUPPL-4","BECLOMETHASONE DIPROPIONATE","NORTON WATERFORD","Labeling","Approval"
"01/06/2021","ALOGLIPTINANDA  #210073","ORIG-1","ALOGLIPTIN","SUNSHINE LAKE","","Tentative Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #210093","SUPPL-1","OMEGA-3-ACID ETHYL ESTERS","PURACAP PHARM LLC","Labeling","Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #210107","SUPPL-1","OMEGA-3-ACID ETHYL ESTERS","ZYDUS","Labeling","Approval"
"01/06/2021","FOSAPREPITANT DIMEGLUMINEANDA  #210689","SUPPL-2","FOSAPREPITANT DIMEGLUMINE","LUPIN LTD","Labeling","Approval"
"01/06/2021","IVERMECTINANDA  #210720","SUPPL-2","IVERMECTIN","TARO","Labeling","Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #211355","SUPPL-1","OMEGA-3-ACID ETHYL ESTERS","SOFGEN PHARMS","Labeling","Approval"
"01/06/2021","FOSAPREPITANT DIMEGLUMINEANDA  #211624","SUPPL-1","FOSAPREPITANT DIMEGLUMINE","ARTHUR GRP","Labeling","Approval"
"01/06/2021","OMEGA-3-ACID ETHYL ESTERSANDA  #212504","SUPPL-2","OMEGA-3-ACID ETHYL ESTERS","GLW","Labeling","Approval"
"01/06/2021","LEVOTHYROXINE SODIUMANDA  #213256","ORIG-1","LEVOTHYROXINE SODIUM","TEVA PHARMS USA INC","","Approval"
"01/06/2021","EMPAGLIFLOZIN;METFORMIN HYDROCHLORIDEANDA  #213654","ORIG-1","EMPAGLIFLOZIN;METFORMIN HYDROCHLORIDE","LUPIN LTD","","Tentative Approval"
"01/07/2021","MOTRIN IBNDA   #019012","SUPPL-58","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"01/07/2021","MOTRIN MIGRAINE PAINNDA   #019012","SUPPL-58","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"01/07/2021","NUPRINNDA   #019012","SUPPL-58","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"01/07/2021","RISPERDAL CONSTANDA   #021346","SUPPL-64","RISPERIDONE","JANSSEN PHARMS","Labeling","Approval"
"01/07/2021","CADUETNDA   #021540","SUPPL-46","AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM","PHARMACIA","Labeling","Approval"
"01/07/2021","CHILDREN'S CLARITINNDA   #021891","SUPPL-36","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"01/07/2021","CLARITINNDA   #021891","SUPPL-36","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"01/07/2021","AZATHIOPRINE SODIUMANDA  #074419","SUPPL-15","AZATHIOPRINE SODIUM","HIKMA","Labeling","Approval"
"01/07/2021","BROMOCRIPTINE MESYLATEANDA  #074631","SUPPL-10","BROMOCRIPTINE MESYLATE","SANDOZ INC","Labeling","Approval"
"01/07/2021","MIRTAZAPINEANDA  #077666","SUPPL-14","MIRTAZAPINE","APOTEX INC","Labeling","Approval"
"01/07/2021","PHENYLEPHRINE HYDROCHLORIDEANDA  #210696","ORIG-1","PHENYLEPHRINE HYDROCHLORIDE","EUGIA PHARMA","","Approval"
"01/07/2021","TADALAFILANDA  #211335","SUPPL-2","TADALAFIL","SUNSHINE","Labeling","Approval"
"01/07/2021","NUBEQANDA   #212099","SUPPL-1","DAROLUTAMIDE","BAYER HEALTHCARE","Efficacy","Approval"
"01/07/2021","PENTAMIDINE ISETHIONATEANDA  #213806","ORIG-1","PENTAMIDINE ISETHIONATE","AVET LIFESCIENCES","","Approval"
"01/07/2021","FLUPHENAZINE HYDROCHLORIDEANDA  #214534","ORIG-1","FLUPHENAZINE HYDROCHLORIDE","CEROVENE INC","","Approval"
"01/07/2021","LORATADINEANDA  #214684","ORIG-1","LORATADINE","UNIQUE PHARM","","Approval"
"01/08/2021","BIVALIRUDIN IN 0.9% SODIUM CHLORIDENDA   #208374","SUPPL-2","BIVALIRUDIN","BAXTER HLTHCARE CORP","Labeling","Approval"
"01/11/2021","CLARITIN HIVES RELIEF REDITABNDA   #020704","SUPPL-37","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"01/11/2021","CLARITIN REDITABSNDA   #020704","SUPPL-37","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"01/11/2021","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-43","BUPROPION HYDROCHLORIDE","EPIC PHARMA","Labeling","Approval"
"01/11/2021","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-46","BUPROPION HYDROCHLORIDE","EPIC PHARMA","Labeling","Approval"
"01/11/2021","BUPROPION HYDROCHLORIDEANDA  #075932","SUPPL-47","BUPROPION HYDROCHLORIDE","EPIC PHARMA","Labeling","Approval"
"01/11/2021","LEVETIRACETAMANDA  #078918","SUPPL-8","LEVETIRACETAM","ZYDUS PHARMS USA INC","Labeling","Approval"
"01/11/2021","LEVETIRACETAMANDA  #078918","SUPPL-9","LEVETIRACETAM","ZYDUS PHARMS USA INC","Labeling","Approval"
"01/11/2021","LEVETIRACETAMANDA  #078918","SUPPL-10","LEVETIRACETAM","ZYDUS PHARMS USA INC","Labeling","Approval"
"01/11/2021","NUZYRANDA   #209816","SUPPL-12","OMADACYCLINE TOSYLATE","PARATEK PHARMS INC","Labeling","Approval"
"01/11/2021","NUZYRANDA   #209817","SUPPL-11","OMADACYCLINE TOSYLATE","PARATEK PHARMS INC","Labeling","Approval"
"01/11/2021","TESTOSTERONEANDA  #212301","ORIG-1","TESTOSTERONE","DASH PHARMS","","Approval"
"01/11/2021","ACYCLOVIRANDA  #213951","ORIG-1","ACYCLOVIR","VISTAPHARM","","Approval"
"01/11/2021","DARZALEX FASPROBLA   #761145","SUPPL-1","DARATUMUMAB;HYALURONIDASE-FIHJ","JANSSEN BIOTECH","","Approval"
"01/12/2021","AYUNAANDA  #206866","SUPPL-2","ETHINYL ESTRADIOL; LEVONORGESTREL","AUROBINDO PHARMA","Labeling","Approval"
"01/12/2021","AYUNAANDA  #206866","SUPPL-3","ETHINYL ESTRADIOL; LEVONORGESTREL","AUROBINDO PHARMA","Labeling","Approval"
"01/12/2021","FOSAPREPITANT DIMEGLUMINEANDA  #210625","ORIG-1","FOSAPREPITANT DIMEGLUMINE","EUGIA PHARMA","","Approval"
"01/12/2021","CELECOXIBANDA  #213301","ORIG-1","CELECOXIB","UNICHEM","","Approval"
"01/13/2021","BIDILNDA   #020727","SUPPL-12","HYDRALAZINE HYDROCHLORIDE; ISOSORBIDE DINITRATE","AZURITY","Manufacturing (CMC)","Approval"
"01/13/2021","ZYPREXA RELPREVVNDA   #022173","SUPPL-37","OLANZAPINE PAMOATE","ELI LILLY CO","Labeling","Approval"
"01/13/2021","SERTRALINE HYDROCHLORIDEANDA  #076881","SUPPL-7","SERTRALINE HYDROCHLORIDE","ACI","Labeling","Approval"
"01/13/2021","DOXYCYCLINE HYCLATEANDA  #090134","SUPPL-21","DOXYCYCLINE HYCLATE","ACTAVIS ELIZABETH","Labeling","Approval"
"01/13/2021","EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATEANDA  #091055","ORIG-1","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","STRIDES PHARMA","","Approval"
"01/13/2021","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDEANDA  #091422","SUPPL-30","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"01/13/2021","NITHIODOTENDA   #201444","SUPPL-26","SODIUM NITRITE; SODIUM THIOSULFATE","HOPE PHARMS","Labeling","Approval"
"01/13/2021","DOCETAXELNDA   #201525","SUPPL-22","DOCETAXEL","SANDOZ","Labeling","Approval"
"01/13/2021","ABACAVIR SULFATEANDA  #201570","SUPPL-6","ABACAVIR SULFATE","APOTEX INC","Labeling","Approval"
"01/13/2021","ABACAVIR SULFATEANDA  #201570","SUPPL-9","ABACAVIR SULFATE","APOTEX INC","Labeling","Approval"
"01/13/2021","NORETHINDRONE ACETATE AND ETHINYL ESTRADIOLANDA  #203038","SUPPL-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","GLENMARK GENERICS","Labeling","Approval"
"01/13/2021","ASHLYNAANDA  #203163","SUPPL-1","ETHINYL ESTRADIOL; LEVONORGESTREL","GLENMARK GENERICS","Labeling","Approval"
"01/13/2021","LEVONORGESTREL AND ETHINYL ESTRADIOLANDA  #203164","SUPPL-1","ETHINYL ESTRADIOL; LEVONORGESTREL","GLENMARK PHARMS LTD","Labeling","Approval"
"01/13/2021","LEVONORGESTREL AND ETHINYL ESTRADIOLANDA  #203164","SUPPL-2","ETHINYL ESTRADIOL; LEVONORGESTREL","GLENMARK PHARMS LTD","Labeling","Approval"
"01/13/2021","SODIUM NITRITENDA   #203922","SUPPL-3","SODIUM NITRITE","HOPE PHARMS","Labeling","Approval"
"01/13/2021","ETHINYL ESTRADIOL; ETONOGESTRELANDA  #204305","ORIG-1","ETHINYL ESTRADIOL; ETONOGESTREL","TEVA PHARMS USA INC","","Approval"
"01/13/2021","LYPQOZETANDA  #206084","SUPPL-1","ATORVASTATIN CALCIUM; EZETIMIBE","SCOV3","Labeling","Approval"
"01/13/2021","LYPQOZETANDA  #206084","SUPPL-4","ATORVASTATIN CALCIUM; EZETIMIBE","SCOV3","Labeling","Approval"
"01/13/2021","LYPQOZETANDA  #206084","SUPPL-5","ATORVASTATIN CALCIUM; EZETIMIBE","SCOV3","Labeling","Approval"
"01/13/2021","TIROSINT-SOLNDA   #206977","SUPPL-9","LEVOTHYROXINE SODIUM","INSTITUT BIOCHIMIQUE","Manufacturing (CMC)","Approval"
"01/13/2021","TRAMADOL HYDROCHLORIDEANDA  #208708","SUPPL-1","TRAMADOL HYDROCHLORIDE","RUBICON","Labeling","Approval"
"01/13/2021","TRAMADOL HYDROCHLORIDEANDA  #208708","SUPPL-2","TRAMADOL HYDROCHLORIDE","RUBICON","Labeling","Approval"
"01/13/2021","DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATEANDA  #213111","ORIG-1","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","RHODES PHARMS","","Approval"
"01/13/2021","GEMFIBROZILANDA  #214603","ORIG-1","GEMFIBROZIL","ASCENT PHARMS INC","","Approval"
"01/14/2021","VFENDNDA   #021266","SUPPL-47","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"01/14/2021","VFENDNDA   #021267","SUPPL-57","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"01/14/2021","VFENDNDA   #021630","SUPPL-36","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"01/14/2021","AMOXICILLINANDA  #065319","SUPPL-2","AMOXICILLIN","WOCKHARDT BIO AG","Labeling","Approval"
"01/14/2021","AMOXICILLINANDA  #065319","SUPPL-3","AMOXICILLIN","WOCKHARDT BIO AG","Labeling","Approval"
"01/14/2021","VINCRISTINE SULFATE PFSANDA  #071484","SUPPL-47","VINCRISTINE SULFATE","HOSPIRA","Labeling","Approval"
"01/14/2021","RASAGILINE MESYLATEANDA  #201889","SUPPL-4","RASAGILINE MESYLATE","ALKEM LABS LTD","Labeling","Approval"
"01/14/2021","RASAGILINE MESYLATEANDA  #201971","SUPPL-5","RASAGILINE MESYLATE","AUROBINDO PHARMA USA","Labeling","Approval"
"01/14/2021","XALKORINDA   #202570","SUPPL-30","CRIZOTINIB","PF PRISM CV","Efficacy","Approval"
"01/14/2021","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE ANDA  #203136","SUPPL-25","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","AMNEAL PHARMS","Labeling","Approval"
"01/14/2021","BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE ANDA  #203136","SUPPL-26","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","AMNEAL PHARMS","Labeling","Approval"
"01/14/2021","DOCETAXELANDA  #204490","ORIG-1","DOCETAXEL","HIKMA","","Approval"
"01/14/2021","SEVELAMER CARBONATEANDA  #204600","ORIG-1","SEVELAMER CARBONATE","LUPIN LTD","","Approval"
"01/14/2021","RASAGILINE MESYLATEANDA  #206153","SUPPL-2","RASAGILINE MESYLATE","INDOCO","Labeling","Approval"
"01/14/2021","GIMOTINDA   #209388","SUPPL-1","METOCLOPRAMIDE HYDROCHLORIDE","EVOKE PHARMA INC","Labeling","Approval"
"01/14/2021","BEXAROTENEANDA  #209931","ORIG-1","BEXAROTENE","TEVA PHARMS USA","","Approval"
"01/14/2021","ALBUTEROL SULFATEANDA  #209954","SUPPL-4","ALBUTEROL SULFATE","LUPIN","Manufacturing (CMC)","Approval"
"01/14/2021","SOLIFENACIN SUCCINATEANDA  #210281","SUPPL-5","SOLIFENACIN SUCCINATE","AUSTARPHARMA","Labeling","Approval"
"01/14/2021","SOLIFENACIN SUCCINATEANDA  #211423","SUPPL-1","SOLIFENACIN SUCCINATE","GRAVITI PHARMS","Labeling","Approval"
"01/14/2021","JELMYTONDA   #211728","SUPPL-1","MITOMYCIN","UROGEN PHARMA","Labeling","Approval"
"01/14/2021","NALOXONE HYDROCHLORIDEANDA  #213279","ORIG-1","NALOXONE HYDROCHLORIDE","EUGIA PHARMA","","Approval"
"01/14/2021","METFORMIN HYDROCHLORIDEANDA  #213344","ORIG-1","METFORMIN HYDROCHLORIDE","GRANULES","","Approval"
"01/14/2021","NYSTATINANDA  #213826","ORIG-1","NYSTATIN","MACLEODS PHARMS LTD","","Approval"
"01/15/2021","AZULFIDINENDA   #007073","SUPPL-129","SULFASALAZINE","PFIZER","Labeling","Approval"
"01/15/2021","AZULFIDINE EN-TABSNDA   #007073","SUPPL-129","SULFASALAZINE","PFIZER","Labeling","Approval"
"01/15/2021","CELLCEPTNDA   #050722","SUPPL-44","MYCOPHENOLATE MOFETIL","ROCHE PALO","REMS","Approval"
"01/15/2021","CELLCEPTNDA   #050723","SUPPL-44","MYCOPHENOLATE MOFETIL","ROCHE PALO","REMS","Approval"
"01/15/2021","CELLCEPTNDA   #050758","SUPPL-41","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","ROCHE PALO","REMS","Approval"
"01/15/2021","CELLCEPTNDA   #050759","SUPPL-49","MYCOPHENOLATE MOFETIL","ROCHE PALO","REMS","Approval"
"01/15/2021","MYFORTICNDA   #050791","SUPPL-33","MYCOPHENOLIC SODIUM","NOVARTIS","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065379","SUPPL-27","MYCOPHENOLATE MOFETIL","SANDOZ","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065410","SUPPL-14","MYCOPHENOLATE MOFETIL","HIKMA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065413","SUPPL-15","MYCOPHENOLATE MOFETIL","HIKMA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065416","SUPPL-18","MYCOPHENOLATE MOFETIL","ACCORD HLTHCARE","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065451","SUPPL-27","MYCOPHENOLATE MOFETIL","SANDOZ","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065457","SUPPL-13","MYCOPHENOLATE MOFETIL","TEVA PHARMS","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065491","SUPPL-21","MYCOPHENOLATE MOFETIL","TEVA PHARMS","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065520","SUPPL-26","MYCOPHENOLATE MOFETIL","MYLAN","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #065521","SUPPL-24","MYCOPHENOLATE MOFETIL","MYLAN","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090055","SUPPL-17","MYCOPHENOLATE MOFETIL","STRIDES PHARMA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090111","SUPPL-10","MYCOPHENOLATE MOFETIL","STRIDES PHARMA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090253","SUPPL-18","MYCOPHENOLATE MOFETIL","ACCORD HLTHCARE","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090456","SUPPL-19","MYCOPHENOLATE MOFETIL","STRIDES PHARMA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090606","SUPPL-9","MYCOPHENOLATE MOFETIL","AMNEAL","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090661","SUPPL-6","MYCOPHENOLATE MOFETIL","JUBILANT CADISTA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #090762","SUPPL-6","MYCOPHENOLATE MOFETIL","JUBILANT CADISTA","REMS","Approval"
"01/15/2021","ATORVASTATIN CALCIUMANDA  #091226","SUPPL-10","ATORVASTATIN CALCIUM","MYLAN PHARMS INC","Manufacturing (CMC)","Approval"
"01/15/2021","ATORVASTATIN CALCIUMANDA  #091226","SUPPL-13","ATORVASTATIN CALCIUM","MYLAN PHARMS INC","Labeling","Approval"
"01/15/2021","ATORVASTATIN CALCIUMANDA  #091226","SUPPL-16","ATORVASTATIN CALCIUM","MYLAN PHARMS INC","Labeling","Approval"
"01/15/2021","ATORVASTATIN CALCIUMANDA  #091226","SUPPL-18","ATORVASTATIN CALCIUM","MYLAN PHARMS INC","Labeling","Approval"
"01/15/2021","ATORVASTATIN CALCIUMANDA  #091226","SUPPL-19","ATORVASTATIN CALCIUM","MYLAN PHARMS INC","Labeling","Approval"
"01/15/2021","MYCOPHENOLIC SODIUMANDA  #091248","SUPPL-14","MYCOPHENOLIC SODIUM","RK PHARMA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #091249","SUPPL-20","MYCOPHENOLATE MOFETIL","ALKEM LABS LTD","REMS","Approval"
"01/15/2021","MYCOPHENOLIC SODIUMANDA  #091558","SUPPL-12","MYCOPHENOLIC SODIUM","APOTEX INC","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #200197","SUPPL-17","MYCOPHENOLATE MOFETIL","ALKEM LABS LTD","REMS","Approval"
"01/15/2021","MYCOPHENOLIC SODIUMANDA  #202555","SUPPL-2","MYCOPHENOLIC SODIUM","ACCORD HLTHCARE","REMS","Approval"
"01/15/2021","MYCOPHENOLIC SODIUMANDA  #202720","SUPPL-7","MYCOPHENOLIC SODIUM","TEVA PHARMS USA","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #203005","SUPPL-13","MYCOPHENOLATE MOFETIL","ALKEM LABS LTD","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETIL HYDROCHLORIDEANDA  #203575","SUPPL-4","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","PAR STERILE PRODUCTS","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETIL HYDROCHLORIDEANDA  #203859","SUPPL-3","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","MYLAN LABS LTD","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETIL HYDROCHLORIDEANDA  #204043","SUPPL-8","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","AKORN","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #204076","SUPPL-2","MYCOPHENOLATE MOFETIL","ZHEJIANG HISUN PHARM","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETILANDA  #204077","SUPPL-2","MYCOPHENOLATE MOFETIL","ZHEJIANG HISUN PHARM","REMS","Approval"
"01/15/2021","MYCOPHENOLATE MOFETIL HYDROCHLORIDEANDA  #204473","SUPPL-4","MYCOPHENOLATE MOFETIL HYDROCHLORIDE","ZYDUS PHARMS","REMS","Approval"
"01/15/2021","LYPQOZETANDA  #206084","SUPPL-3","ATORVASTATIN CALCIUM; EZETIMIBE","SCOV3","Labeling","Approval"
